FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMAS_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,LONG,LAT,OID
251774081,0,50102,ROBO A CASA,9,12/09/2025,37,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,CUMBRE DEL LAUDO,NA,NA,"204,,,",CALLE,MONTES DE TOLEDO,3,7,12,19,07:12 a. m.,9,NO,Falso,Falso,9,ninguna,3 HOMBRES 1 MUJER,"ALFONSO DELGADO RUVALCABA 42 AÑOS, KAREN LIZBETH BAENA BARRIENTOS 26 AÑOS, JUAN ANTONIO CALDERA RAMIREZ 26 AÑOS",ND,H,8,3,N,N,0,0,Falso,0,CARRETILLA,N,NO,"1,5,10","pantalla, equipo de sonido, acabados",0,0,Verdadero,1,4,0,-102.25584,21.9462714,1681
251774725,0,50102,ROBO A CASA,9,12/09/2025,37,5,1,FRACCIONAMIENTO,LA FLORIDA l,443,443,CALLE,MARTIN PESCADOR,NA,NA,"163,,,",CALLE,OREGANO,3,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.24364,21.9245629,1682
251775557,0,30414,ROBO A CASA,9,12/09/2025,37,5,5,COLONIA,EL CHAVEÑO II,942,942,CALLE,CACTUS,NA,NA,",,,",CALLE,AGUA MIELILLA,7,0,0,2,10:00-12:50,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"12,20,38","ropa, animales, otros",0,3500,Falso,1,1,0,-102.35921,21.9641466,1683
251776136,0,30413,ROBO A CASA,9,12/09/2025,37,5,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,ESCUDO,NA,NA,"237,,,",CALLE,AMISTAD,4,14,30,21,02:30 p. m.,4,NO,Falso,Verdadero,1,cortante,1 HOMBRE ALTO COMPLEXION REGULAR 1 MUJER,ND,A,H,8,0,N,N,0,0,Falso,0,MOTOCICLETA,N,NO,3,celular,0,2300,Falso,"1,23",1,4681,-102.25084,21.8942558,1684
251776317,0,30414,ROBO A CASA,9,12/09/2025,37,5,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,930,CALLE,PASEOS DE MACARIO J GOMEZ,NA,NA,"214,,,",CALLE,PASEOS DE SAN ANTONIO DE LOS HORCONES,7,0,0,9,07:30-15:20,1,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"2,3,11,15","computo, celular, herramienta, joyeria",0,40000,Falso,1,1,0,-102.30163,21.9675528,1685
251777433,0,30414,ROBO A CASA,9,12/09/2025,37,5,5,FRACCIONAMIENTO,SOLAR DE JONACATIQUE,896,896,CALLE,DIEGO FLORES,NA,NA,"122,,,",CALLE,EL PIPILA,7,18,40,22,06:40 p. m.,4,NO,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,1,0,-102.35168,21.9721284,1686
251777793,0,30414,ROBO A CASA,9,12/09/2025,37,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ESTACION",354,354,CALLE,JOSE S BUSTAMANTE,NA,NA,"109,,,",CALLE,FRANCISCO DE J HERRERA L,3,0,0,9,07:00-19:30,1,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"10,11","acabados, herramienta",0,0,Falso,1,1,0,-102.26321,21.9374318,1687
251784012,0,30414,ROBO A CASA,9,13/09/2025,37,6,5,FRACCIONAMIENTO,LA CARTUJA,1029,1029,CALLE,PASEO GUADALQUIVIR,NA,NA,"512,,,",CIRCUITO,MACARENA PONIENTE,7,0,0,26,03:00-04:59,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,5000,Falso,1,1,0,-102.3428,21.9865626,1688
251784493,0,30414,ROBO A CASA,9,13/09/2025,37,6,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ENCINO",331,331,PROLONGACION,ADORATRICES,NA,NA,"914,,,",CALLE,SEÑOR DEL ENCINO,3,0,0,17,22:00-18:25,2,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"12,15,28","ropa, joyeria, dinero",0,0,Falso,1,1,0,-102.26964,21.9235141,1689
251785616,0,30414,ROBO A CASA,9,13/09/2025,37,6,1,COMUNIDAD,SAN ANTONIO DE PEÑUELAS,15,15,CALLE,PINOS,NA,NA,",,,",CALLE,PIRULES,2,0,0,9,08:00-16:00,9,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,NO,28,dinero,20000,20000,Falso,1,1,0,-102.29188,21.6740531,1690
251798083,0,30414,ROBO A CASA,9,14/09/2025,37,7,1,FRACCIONAMIENTO,LOS ARCOS,610,610,CALLE,LOS ARCOS,NA,NA,"707,,,",CALLE,ARCO DE LA LIBERTAD,3,0,0,14,17:00-23:59,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,2,computo,0,0,Falso,"1,23",1,4687,-102.28791,21.9099394,1691
251799091,0,30414,ROBO A CASA,9,15/09/2025,38,1,1,COLONIA,COL SAN MARCOS,145,145,PROLONGACION,AQUILES ELOURDUY,NA,NA,"610,B,,",CALLE,26 DE MARZO,6,0,0,2,09:40-11:40,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"6,12,15,31","tecnologia, ropa, joyeria, mochila",0,27800,Falso,"1,23",1,4690,-102.31362,21.8805546,1692
251787852,0,50305,ROBO A CASA,9,14/09/2025,37,7,1,FRACCIONAMIENTO,VILLACANTO,452R,0,CALLE,LOMAS VERDES,NA,NA,",,,",AVENIDA,CULTURA PIMANA,3,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,30,llaves,0,0,Falso,1,2,0,-102.23077,21.9129024,1693
251801009,0,30414,ROBO A CASA,9,15/09/2025,38,8,1,FRACCIONAMIENTO,VILLA DE LAS NORIAS,435,435,AVENIDA,BICENTERNARIO DE LA INDEPENDENCIA PONIENTE,NA,NA,"414,,,",CALLE,NORIAS DEL RIO SEGURA,4,0,0,1,dias solo,7,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,8,12,16","pantalla, electrodomesticos, ropa, utensilios de cocina",0,45200,Falso,1,0,0,-102.22747,21.8781153,1694
251801034,0,30414,ROBO A CASA,9,15/09/2025,38,8,1,COMUNIDAD,GENERAL JOSE MARIA MORELOS Y PAVON (CAÑADA HONDA),51,51,CALLE,LOMA VERDE,NA,NA,",,,",CALLE,CASCADA,3,0,0,1,dias solo,4,BODEGA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"14,21,38,46","bicicleta, vehiculo, otros, accesorios vehiculo",0,50000,Falso,1,1,0,-102.20609,21.9975868,1695
251802879,0,30414,ROBO A CASA,9,15/09/2025,38,1,1,FRACCIONAMIENTO,REAL DEL SOL,412,412,CIRCUITO,ASTRONOMIA,NA,NA,"306,A,,",CIRCUITO,ASTRONOMIA,4,0,0,14,18:00-22:06,6,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,12,"pantalla, computo",0,0,Falso,1,1,0,-102.23852,21.8942311,1696
251804248,0,30414,ROBO A CASA,9,16/09/2025,38,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,FELIPE DE UREÑA,NA,NA,"530,A,,",CALLE,CELIA MARIA MARTINEZ,3,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"6,40","tecnologia, tarjetas",0,5000,Falso,1,1,0,-102.25402,21.9312993,1697
251804641,0,30414,ROBO A CASA,9,16/09/2025,38,2,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SAN IGNACIO,NA,NA,"207,,,",AVENIDA,CULTURA OTOMI SUR,4,1,38,25,01:38 a. m.,9,NO,Verdadero,Falso,9,ninguna,2 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,3,celular,0,0,Falso,1,2,0,-102.24512,21.9011481,1698
251806621,0,30414,ROBO A CASA,9,16/09/2025,38,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CIRCUITO,NOTREDAME,NA,6,"101,,401,",CALLE,ELIAS DE LARA,3,0,0,1,dias solo,9,DESHABITADA,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,M,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,"1,23",1,4691,-102.25311,21.9284801,1699
251807904,0,30414,ROBO A CASA,9,16/09/2025,38,8,11,FRACCIONAMIENTO,LA RIBERA,1340,11340,CALLE,ZACOALCO,NA,NA,4073,CALLE,CULHUACAN,7,0,0,1,dias solo,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"5,16,18","equipo de sonido, utensilios de cocina, tanque de gas",0,0,Falso,1,1,0,-102.24875,21.9552601,1700
251809210,0,30414,ROBO A CASA,9,16/09/2025,38,2,5,FRACCIONAMIENTO,VILLAS TEC,988,988,CALLE,VILLAREAL,NA,NA,"402,,,",AVENIDA,ARROYO EL MOLINO,7,0,0,5,00:00-05:59,9,CONSTRUCCION,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"10,11,19","acabados, herramienta, material de construccion",0,28000,Falso,1,1,0,-102.33958,21.9390146,1701
251809548,0,30414,ROBO A CASA,9,16/09/2025,38,8,5,COLONIA,CENTRO,938,938,CALLE,HEROE DE NACOZARI,NA,NA,"509,,,",CALLE,IGNACIO LOPEZ RAYON,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,2,0,-102.34061,21.9645581,1702
251809796,0,30414,ROBO A CASA,9,16/09/2025,38,8,2,COMUNIDAD,JILOTEPEC,733,733,CARRETERA,126,NA,NA,"126,,,",CALLE,ND,7,0,0,1,dias solo,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,8,electrodomesticos,0,0,Falso,1,28,0,-102.0808,22.0384834,1703
251809919,0,30414,ROBO A CASA,9,16/09/2025,38,8,10,RANCHO,LA TRINIDAD,1287,1287,CARRETERA,116,NA,NA,",,,",N,N,7,0,0,1,dias solo,4,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"9,16","mobiliario, utensilios de cocina",0,5000,Verdadero,1,1,0,-102.04703,21.9451205,1704
251813505,0,30414,ROBO A CASA,9,17/09/2025,38,3,1,FRACCIONAMIENTO,SOLIDARIDAD II,193,193,CALLE,CERRO DEL MIXTON,NA,NA,"301,,,",CALLE,CHICHIMECA,5,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.24894,21.8646026,1705
251817645,0,30414,ROBO A CASA,9,17/09/2025,38,8,1,FRACCIONAMIENTO,VALLE DORADO,512,512,CALLE,REPUBLICA MEXICANA,NA,NA,"511,,,",CALLE,REPUBLICA DE CHILE,2,0,0,1,dias solo,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"11,18",herramienta,0,10000,Falso,1,1,0,-102.30153,21.864045,1706
251817709,0,30414,ROBO A CASA,9,17/09/2025,38,3,5,COLONIA,OJOS DE AGUA,1050,1050,AVENIDA,SAN LORENZO,NA,NA,"739,,,",CALLE,LOS MARTINEZ,7,0,0,10,08:30-22:15,5,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"8,26,28","electrodomesticos, bolsa, dinero",6000,11000,Falso,1,1,0,-102.35033,21.9613678,1707
251818886,0,30414,ROBO A CASA,9,18/09/2025,38,4,7,FRACCIONAMIENTO,NORTE,1171,1171,CALLE,PROFESORA SOLEDAD RAUDRY PEDROZA,NA,NA,"106,,,",CALLE,LA PEDRERA,7,0,0,5,00:00-05:59,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"3,28,29,40","celular, dinero, cartera, tarjeta",3000,7000,Falso,1,1,0,-102.32208,22.2360783,1708
251820159,0,30414,ROBO A CASA,9,18/09/2025,38,4,1,FRACCIONAMIENTO,CONJUNTO LOS NARANJOS,232,232,CALLE,FELIPE ANGELES,NA,NA,"151,,,",CALLE,PAULINO N MARTI,3,0,0,13,18:00-10:00,4,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"10,11,19","acabados, herramienta, material de construccion",0,10000,Falso,"1,23",1,4699,-102.27811,21.932044,1709
251822193,0,30414,ROBO A CASA,9,18/09/2025,38,4,3,COLONIA,ADOLFO LOPEZ MATEOS,806,806,PRIVADA,EMILIANO ZAPATA,NA,NA,"206,,,",CALLE,VENUSTIANO CARRANZA,7,17,49,22,05:49 p. m.,4,NO,Falso,Falso,9,ninguna,1 HOMBRE,JULIO CESAR,H,M,8,0,N,N,0,0,Falso,0,N,N,SI,1,pantalla,0,0,Falso,1,1,0,-102.72144,21.8535891,1710
251823804,0,30414,ROBO A CASA,9,18/09/2025,38,4,1,FRACCIONAMIENTO,MIRADORES DE SANTA ELENA,393,393,CIRCUITO,PORTAL DEL BARRIO DE SAN MARCOS,NA,NA,"101,,,",CIRCUITO,PORTALES DEL BARRIO DE GUADALUPE,3,22,37,24,03:37 a. m.,9,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,M,8,1,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,0,Falso,1,4,0,-102.24229,21.9161662,1711
251823931,0,30414,ROBO A CASA,9,18/09/2025,38,4,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,CALLE,PRESIDENTES,NA,NA,"621,,,",CALLE,INGENIEROS,4,0,0,14,15:00-20:00,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,14,bicicleta,0,0,Falso,1,1,0,-102.26307,21.8936391,1712
251823942,0,30414,ROBO A CASA,9,18/09/2025,38,4,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SANTA CECILIA,NA,NA,"201,,,",CALLE,SANTA RITA,3,0,0,14,18:30-20:30,9,NO,Falso,Falso,9,ninguna,EXPAREJA,ND,M,H,5,0,N,N,0,0,Falso,0,N,N,NO,36,"celular, tecnologia",0,22000,Falso,1,2,0,-102.24891,21.9084263,1713
251825148,0,30414,ROBO A CASA,9,19/09/2025,38,8,1,FRACCIONAMIENTO,PASEOS DEL SUR,634R,0,CALLE,TERMOLI,NA,NA,"203,,,",AVENIDA,RANCHO SAN ANTONIO,5,0,0,1,dias solo,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"8,10,11","electrodomesticos, acabados, herramienta",0,0,Falso,"1,23",1,4702,-102.27263,21.8106466,1714
251825183,0,30414,ROBO A CASA,9,19/09/2025,38,5,1,FRACCIONAMIENTO,TROJES DEL COBANO,229,229,CALLE,LAGO DE PATZCUARO,NA,NA,"163,,,",CALLE,LAGO DE CHAPALA,3,0,0,5,00:00-05:59,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,0,Falso,1,1,0,-102.27695,21.9081351,1715
251825326,0,30414,ROBO A CASA,9,19/09/2025,38,5,1,FRACCIONAMIENTO,BALCONES DEL VALLE,439,439,CALLE,BALCON DE URUAPAN,NA,NA,"401,,,",AVENIDA,SALUD,4,0,0,5,00:-05:59,9,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"5,12,18,31","equipo de sonido, ropa, tanque de gas, maleta",0,0,Falso,"1,23",1,4701,-102.23063,21.8697349,1716
251827016,0,30414,ROBO A CASA,9,19/09/2025,38,5,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,159,159,CALLE,ALASKA,NA,NA,"408,,,",CALLE,ALMERIA,2,0,0,27,sin datos,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"6,11,15,28","tecnologia, herramienta, joyeria, dinero",0,0,Falso,"1,23",1,4704,-102.30608,21.8602591,1717
251828336,0,30414,ROBO A CASA,9,19/09/2025,38,5,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,580,AVENIDA,POLIDUCTO,NA,NA,"424,,,",CALLE,GERONIMO DE LA CUEVA,3,0,0,9,08:00-18:20,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"6,15","tecnologia, joyeria",0,0,Falso,1,2,0,-102.26515,21.9299742,1718
251828777,0,30414,ROBO A CASA,9,19/09/2025,38,5,1,FRACCIONAMIENTO,PASEOS DEL SOL,529,529,PRIVADA,SEGUNDA ARQUITECTO CARLOS ENRIQUE AGUILERA VILLEGAS,NA,NA,"130,,,",PRIVADA,SEGUNDA ARQUITECTO CARLOS ENRIQUE AGUILERA VILLEGAS,4,0,0,9,09:00-18:40,4,NO,Falso,Falso,9,ninguna,FAMILIAR,FRANCIASCO RAUL SANCHEZ TORRES,H,M,5,0,N,N,0,0,Falso,0,CAMIONETA,DE MUDANZA,NO,"8,9,15","electrodomesticos, mobiliario, joyeria",0,0,Falso,1,23,0,-102.2365,21.89955,1719
251830728,0,30414,ROBO A CASA,9,20/09/2025,38,6,1,FRACCIONAMIENTO,PROGRESO,209,209,CALLE,GUADALUPE RIVERA,NA,NA,"120,,,",CALLE,GENERAL LAZARO CARDENAS,3,0,0,23,19:00-21:30,3,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"3,28","celular, dinero",12000,15000,Falso,1,1,0,-102.26499,21.9056557,1720
251832301,0,30414,ROBO A CASA,9,20/09/2025,38,6,1,CONDOMINIO,NATURALEZA,386,386,ANDADOR,J,NA,NA,",,3,",CALLE,JOSE CONTRERAS ESPARZA,3,0,0,16,20:00-08:30,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"8,18,27,38","electrodomesticos, tanque de gas, documentos, otros",0,0,Falso,1,1,0,-102.24941,21.9346123,1721
251833831,0,30414,ROBO A CASA,9,19/09/2025,38,5,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS,323,323,CALLE,CULTURA OTOMI 303,NA,NA,"303,,,",AVENIDA,CULTURA OTOMI,3,13,43,21,01:43 p. m.,4,NO,Falso,Falso,9,ninguna,2 HOMBRES,ND,H,M,3,0,N,N,0,0,Falso,0,N,N,NO,"5,11,28","equipo de sonido, herramienta, dinero",1350,1350,Falso,1,1,0,-102.24538,21.9086449,1722
251834195,0,30414,ROBO A CASA,9,20/09/2025,38,6,1,FRACCIONAMIENTO,LOS BOSQUES,298,298,CALLE,SIERRA MADRE ORIENTAL,NA,NA,"132,,,",CALLE,MONTE EVEREST,6,0,0,9,11:30-14:50,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"15,44","joyeria, arma, cartuchos",0,200000,Falso,1,1,0,-102.31303,21.9205586,1723
251834770,0,30414,ROBO A CASA,9,20/09/2025,38,8,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR ALAMEDA",330,330,CALLE,ALFREDO MUÑOZ,NA,NA,"1206,,,",PROLONGACION,VALLE DE LOS ROMEROS,3,0,0,1,dias solo,7,DESHABITADA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,8,11,12,14","pantalla, electrodomesticos, herramienta, ropa, bicicleta",0,200000,Falso,1,1,0,-102.26482,21.9322366,1724
251835693,0,30414,ROBO A CASA,9,20/09/2025,38,6,1,FRACCIONAMIENTO,SANTA TERESITA,443R,0,CALLE,JOSE DE JESUS GONZALEZ GARCIA,NA,NA,"2235,,,",CALLE,MARTIN PESCADOR,3,18,45,22,06:45 p. m.,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,1500,Falso,1,1,0,-102.24269,21.9290106,1725
251837875,0,30414,ROBO A CASA,9,20/09/2025,38,6,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,930,CALLE,PASEOS DEL CHAYOTE,NA,NA,"417,,,",CALLE,PASEOS DE OJOCALIENTE,7,0,0,14,14:00-23:10,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"6,10,15,28","tecnologia, acabados, joyeria, dinero",2000,20000,Falso,1,1,0,-102.29701,21.9701296,1726
251842285,0,30414,ROBO A CASA,9,21/09/2025,38,8,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,601,CALLE,CERRO NOVILLO,NA,NA,"305,,,",CALLE,MONTE OKU,3,0,0,1,dias solo,4,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"1,15","pantalla, joyeria",0,0,Falso,"1,23",1,4711,-102.26203,21.9419636,1727
251842640,0,30414,ROBO A CASA,9,21/09/2025,38,7,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,580,CALLE,FELIPE II,NA,NA,"110,B,,",PROLONGACION,VALLE DE LOS ROMEROS,3,0,0,21,13:00-14:00,9,NO,Falso,Falso,9,ninguna,VECINOS,ND,ND,H,6,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,0,Falso,1,1,0,-102.26591,21.9301196,1728
251851106,0,30414,ROBO A CASA,9,22/09/2025,39,8,1,RANCHO,SIN NOMBRE,732R,0,CARRETERA,25,ND,NA,",,,",N,N,3,0,0,1,dias solo,4,SOLA,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,"1,10","pantalla, acabados",0,30000,Falso,1,1,0,-102.12576,22.0422425,1729
251851619,0,30414,ROBO A CASA,9,21/09/2025,38,7,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,334,CALLE,GERARDO MARIN MARTINEZ,NA,NA,"105,,,",CALLE,JOSE M RUIZ DE TEJADA Y OTAL,4,5,50,26,05:50 a. m.,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,39,sin datos,0,2000,Falso,"1,23",1,4714,-102.24205,21.8711742,1730
251852589,0,30414,ROBO A CASA,9,21/09/2025,38,7,1,FRACCIONAMIENTO,VILLAS DEL PILAR I,491,491,CALLE,GENERAL ROQUE GONZALEZ GARZA,NA,NA,"607,,,",CALLE,GERMAN VALDEZ,2,0,0,2,08:15-11:59,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,29,dinero,8000,8000,Falso,1,5,0,-102.30252,21.8458529,1731
84140239,0,30414,ROBO A CASA,9,18/09/2025,38,4,8,COLONIA,CENTRO,1210,1210,CALLE,RAFAEL GONZALEZ GUERRA,NA,NA,"103,,,",CALLE,ADOLFO LOPEZ MATEOS,7,0,0,15,19:00-05:59,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NO,"6,28,44","tecnologia, dinero, arma",0,0,Falso,1,1,0,-102.41262,22.14671,1732
74140240,0,30414,ROBO A CASA,9,17/09/2025,38,3,7,RURAL,EL VALLE DE LAS DELICIAS,1193,1193,PRIVADA,LOS JUAREZ,NA,NA,"101,,,",CALLE,BENJAMIN RODRIGUEZ,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,10,acabados,0,50000,Falso,1,1,0,-102.21715,22.3168169,1733
251769991,0,30446,ROBO A CASA,9,11/09/2025,37,8,1,COLONIA,EL LLANITO,251,251,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS ORIENTE,NA,NA,"507,,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,1,0,0,27,sin datos,4,HABITACION HOTE,Falso,Falso,9,ninguna,ND,ND,ND,ND,8,0,N,N,0,0,Falso,0,N,N,NO,12,ropa,0,10000,Falso,1,1,0,-102.2889,21.8791973,1734
251777408,0,30904,ROBO A CASA,9,06/09/2025,36,6,11,RURAL,EL CARDONAL,1323,1323,CALLE,EL MEZQUITE,NA,NA,"111,,,",CALLE,PITAHAYA,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,RATERO DEL LUGAR,ND,H,M,11,0,N,N,0,0,Falso,0,N,N,NO,39,sin datos,0,0,Falso,1,1,0,-102.26361,22.0374934,1735
251779051,0,30904,ROBO A CASA,9,12/09/2025,37,5,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,CALLE,MEZQUITAL,NA,NA,"331,,,",PROLONGACION,PLAN DE ALLENDE,7,0,0,27,sin datos,9,NO,Falso,Falso,9,ninguna,1 HOMBRE,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,NO,6,tecnologia,0,0,Falso,1,2,0,-102.35715,21.9675753,1736
251789838,0,30446,ROBO A CASA,9,14/09/2025,37,7,1,FRACCIONAMIENTO,LOS PERICOS,287,287,CALLE,SAN ELIAS,NA,NA,"115,,,",CALLE,SAN RAFAEL,4,0,0,16,19:00-06:55,4,NO,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,NO,11,herramienta,0,0,Falso,1,1,0,-102.24374,21.8982224,1737
